,Cliente_ID,Churn,Genero,Eh_Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Possui_Telefone,Possui_Varias_Linhas,Possui_Internet,Possui_Seguranca_Online,Possui_Backup,Possui_Protecao,Possui_Suporte_TV,Possui_TV_Cabo,Possui_Streaming,Tipo_Contrato,Fatura_Online,Forma_Pagamento,Total_Mes,Total_Gasto,Custo_Diario,Qtde_Servicos_Contratados
2975,4250-ZBWLV,1,Male,0,0,0,68,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Electronic check,108.45,7176.55,3.62,8
2976,4254-QPEDE,0,Female,0,1,0,52,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),66.25,3330.1,2.21,7
2977,4255-DDUOU,1,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,20.5,0.68,2
2978,4256-ZWTZI,0,Female,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,51.0,286.8,1.7,3
2979,4257-GAESD,0,Female,0,0,0,6,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),45.0,298.7,1.5,3
2980,4273-MBHYA,0,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,89.35,2.98,4
2981,4274-DRSQT,0,Female,0,0,0,66,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.9,6000.1,2.96,5
2982,4274-OWWYO,1,Male,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.35,74.35,2.48,3
2983,4277-BWBML,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1322.85,0.66,2
2984,4277-PVRAN,1,Female,0,0,0,8,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),80.1,679.3,2.67,3
2985,4277-UDIEF,0,Male,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,2.7,7
2986,4280-DLSHD,0,Male,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,54.75,445.85,1.82,4
2987,4282-ACRXS,0,Male,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.85,955.75,0.83,1
2988,4282-MSACW,0,Male,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Credit card (automatic),117.2,8035.95,3.91,9
2989,4282-YMKNA,1,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.75,706.6,2.49,3
2990,4283-FUTGF,1,Male,1,0,0,19,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,79.85,1471.75,2.66,4
2991,4283-IVYCI,0,Male,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,64.95,547.8,2.16,5
2992,4285-GYRQC,1,Female,0,1,0,7,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,86.25,587.1,2.88,4
2993,4289-DTDKW,1,Male,0,1,0,40,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.3,4113.1,3.38,6
2994,4290-BSXUX,1,Male,0,1,0,3,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),79.65,251.75,2.66,4
2995,4291-HPAXL,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,19.85,0.66,2
2996,4291-HYEBC,0,Female,1,1,1,28,0,0,DSL,0,1,0,0,0,1,One year,1,Electronic check,39.1,1096.6,1.3,3
2997,4291-SHSBH,0,Male,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,521.35,2.32,2
2998,4291-TPNFG,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,2.74,8
2999,4291-YZODP,0,Female,0,0,1,7,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.05,96.8,0.67,2
3000,4293-ETKAP,0,Female,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.4,5071.9,2.65,7
3001,4295-YURET,0,Female,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),72.6,4084.35,2.42,6
3002,4298-OYIFC,0,Male,0,1,0,15,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.45,1539.8,3.45,7
3003,4299-OPXEJ,0,Female,0,0,0,56,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.55,1080.55,0.65,2
3004,4299-SIMNS,0,Male,0,0,0,9,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,81.15,784.45,2.7,4
3005,4301-VVZKA,0,Male,0,1,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.4,1189.4,2.51,3
3006,4302-ZYFEL,0,Male,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.55,1403.1,0.68,2
3007,4304-TSPVK,0,Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.9,7843.55,3.83,9
3008,4304-XUMGI,0,Male,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),75.15,3822.45,2.51,7
3009,4307-KTUMW,1,Male,0,1,0,53,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,93.9,5029.2,3.13,6
3010,4307-KWMXE,0,Male,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,35.75,389.8,1.19,3
3011,4310-KEDTB,0,Female,0,0,1,26,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,29.8,786.5,0.99,2
3012,4311-QTTAI,0,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.35,295.55,0.64,2
3013,4312-GVYNH,0,Female,0,1,0,70,0,0,DSL,1,0,1,1,0,1,Two year,1,Bank transfer (automatic),49.85,3370.2,1.66,5
3014,4312-KFRXN,0,Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1710.9,0.85,3
3015,4315-MURBD,1,Female,0,0,0,12,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,3.3,6
3016,4316-XCSLJ,0,Male,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.3,846.8,1.68,3
3017,4317-VTEOA,1,Male,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,50.75,50.75,1.69,3
3018,4318-RAJVY,0,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.8,198.25,0.66,2
3019,4320-QMLLA,0,Male,0,0,0,7,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,54.85,370.4,1.83,3
3020,4322-RCYMT,1,Male,0,1,1,68,1,1,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),75.8,5293.95,2.53,7
3021,4323-ELYYB,0,Male,0,1,1,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,218.55,0.67,2
3022,4323-OHFOW,0,Female,1,1,0,70,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.55,7195.35,3.52,7
3023,4323-SADQS,1,Male,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,34.5,279.25,1.15,3
3024,4324-AHJKS,0,Female,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Credit card (automatic),55.8,300.4,1.86,4
3025,4324-BZCKL,0,Female,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.55,551.3,1.85,4
3026,4325-NFSKC,1,Male,1,0,0,19,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.6,1660.0,3.02,5
3027,4328-VUFWD,0,Female,0,0,0,39,1,0,DSL,0,0,0,1,0,1,One year,0,Electronic check,59.3,2209.15,1.98,4
3028,4329-YPDDQ,0,Male,0,0,0,20,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,3.61,8
3029,4332-MUOEZ,0,Male,1,1,1,20,1,0,Fiber optic,1,0,1,1,0,1,One year,0,Credit card (automatic),94.3,1818.3,3.14,6
3030,4334-HOWRP,0,Male,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.95,4546.0,2.16,7
3031,4335-BSMJS,0,Female,0,0,0,62,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.8,1563.95,0.86,3
3032,4335-UPJSI,0,Female,0,0,1,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,498.1,0.66,2
3033,4338-EYCER,0,Male,0,1,0,21,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),54.6,1125.2,1.82,3
3034,4342-HENTK,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.65,142.35,2.36,2
3035,4342-HFXWS,0,Female,0,1,1,48,1,0,DSL,1,0,1,1,1,0,One year,0,Bank transfer (automatic),69.7,3023.65,2.32,6
3036,4343-EJVQB,0,Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Mailed check,74.35,533.6,2.48,3
3037,4349-GFQHK,1,Male,0,0,0,1,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,54.35,54.35,1.81,4
3038,4350-ZTLPI,0,Female,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.95,5718.2,3.63,8
3039,4351-QLCSU,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),55.0,55.0,1.83,3
3040,4353-HYOJD,0,Female,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.85,1336.15,1.66,3
3041,4355-CVPVS,0,Female,0,1,1,56,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer (automatic),88.9,4968.0,2.96,4
3042,4355-HBJHH,1,Male,0,1,1,67,1,1,DSL,1,0,1,0,1,1,Two year,1,Electronic check,79.7,5293.4,2.66,7
3043,4359-INNWN,0,Female,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,337.9,0.67,2
3044,4360-PNRQB,0,Male,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.6,1395.05,2.52,3
3045,4360-QRAVE,0,Male,1,0,0,37,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Electronic check,36.65,1315.0,1.22,3
3046,4361-BKAXE,1,Female,0,0,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,3.82,9
3047,4361-FEBGN,0,Male,0,0,0,48,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.15,982.95,0.67,2
3048,4361-JEIVL,1,Male,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.4,44.4,1.48,2
3049,4365-MSDYN,0,Male,0,1,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.55,161.15,0.65,2
3050,4366-CTOUZ,0,Female,0,0,0,50,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.2,5038.45,3.34,6
3051,4367-NHWMM,0,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.9,24.9,0.83,1
3052,4367-NUYAO,0,Male,0,1,1,0,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.75,0.0,0.86,3
3053,4369-HTUIF,1,Male,1,0,0,6,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),85.15,503.6,2.84,4
3054,4369-NYSCF,0,Male,0,0,0,56,1,0,DSL,0,1,0,1,1,1,One year,1,Bank transfer (automatic),75.75,4284.65,2.52,6
3055,4373-MAVJG,1,Female,0,1,1,14,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,3.03,5
3056,4373-VVHQL,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.75,44.75,1.49,2
3057,4374-YMUSQ,0,Male,0,0,0,34,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),116.25,3899.05,3.88,9
3058,4376-KFVRS,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,8468.2,3.8,9
3059,4377-VDHYI,0,Male,0,1,1,32,1,0,Fiber optic,1,1,0,0,0,1,One year,1,Electronic check,90.8,3023.85,3.03,5
3060,4378-BZYFP,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.5,365.8,0.68,2
3061,4378-MYPGO,0,Male,0,1,1,68,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),105.25,7173.15,3.51,7
3062,4381-MHQDC,0,Female,0,0,0,47,1,1,DSL,1,0,1,1,0,0,Two year,1,Mailed check,65.0,2879.9,2.17,6
3063,4385-GZQXV,1,Female,1,0,0,16,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.45,1511.2,3.15,5
3064,4385-ZKVNW,0,Male,0,1,1,44,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,1.83,4
3065,4389-UEFCZ,0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Electronic check,105.5,7544.0,3.52,7
3066,4390-KYULV,1,Male,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.55,51.15,0.68,2
3067,4391-LNRXK,0,Male,0,0,0,22,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),94.95,2142.8,3.16,6
3068,4391-RESHN,1,Male,0,0,0,23,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Mailed check,104.05,2470.1,3.47,7
3069,4393-GEADV,0,Male,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.75,7842.3,3.82,9
3070,4393-OBCRR,0,Female,0,0,0,3,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,71.2,0.68,2
3071,4393-RYCRE,0,Male,0,0,0,44,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,106.05,4510.8,3.53,7
3072,4395-PZMSN,0,Male,1,0,0,5,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.55,408.5,2.85,4
3073,4396-KLSEH,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.85,63.0,0.66,2
3074,4397-FRLTA,0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.15,84.5,0.67,2
3075,4398-HSCJH,1,Female,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,63.6,155.65,2.12,5
3076,4402-FTBXC,0,Male,0,0,0,54,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Mailed check,89.8,4667.0,2.99,5
3077,4403-BWPAY,0,Male,0,0,0,14,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),24.8,321.7,0.83,3
3078,4404-HIBDJ,1,Female,0,0,0,25,1,0,DSL,1,1,1,1,1,0,One year,0,Mailed check,74.3,1863.8,2.48,7
3079,4412-YLTKF,1,Female,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.05,2135.5,2.6,4
3080,4415-IJZTP,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,2.48,3
3081,4415-WNGVR,0,Female,1,1,0,12,1,0,DSL,1,0,1,1,1,1,One year,1,Electronic check,79.2,943.85,2.64,7
3082,4418-LZMSV,0,Male,0,1,1,13,1,0,DSL,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),61.8,750.1,2.06,5
3083,4419-UJMUS,0,Male,0,1,1,69,1,1,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,99.35,6856.45,3.31,6
3084,4422-QVIJA,0,Female,0,0,1,35,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.15,1655.35,1.67,3
3085,4423-JWZJN,0,Male,0,1,1,64,1,1,Fiber optic,0,0,1,0,0,1,One year,0,Credit card (automatic),90.25,5629.15,3.01,5
3086,4423-YLHDV,1,Female,0,1,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),104.4,2200.25,3.48,7
3087,4424-TKOPW,1,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,196.75,3.13,5
3088,4425-OWHWB,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),19.35,433.75,0.64,2
3089,4429-WYGFR,0,Male,0,0,0,26,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,1.64,3
3090,4430-UZIPO,1,Male,0,0,0,3,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,36.85,108.7,1.23,3
3091,4430-YHXGG,0,Female,0,0,1,4,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.45,84.2,0.85,3
3092,4431-EDMIQ,0,Female,0,1,1,7,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Electronic check,75.7,554.05,2.52,7
3093,4432-ADRLB,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.65,74.9,1.49,2
3094,4433-JCGCG,1,Male,1,1,0,46,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.0,4680.05,3.37,6
3095,4439-JMPMT,1,Female,0,1,1,5,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,85.75,470.95,2.86,4
3096,4439-YRNVD,0,Female,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,36.25,374.0,1.21,3
3097,4441-NIHPT,1,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.3,940.35,2.48,3
3098,4443-EMBNA,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1836.9,0.82,3
3099,4445-KWOKW,0,Female,0,0,0,42,1,1,DSL,1,1,0,0,0,0,One year,1,Bank transfer (automatic),60.15,2421.6,2.0,5
3100,4445-ZJNMU,0,Male,0,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.3,918.75,3.31,6
3101,4446-BZKHU,1,Male,0,1,0,61,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.55,6281.45,3.52,7
3102,4450-DLLMH,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),71.3,157.75,2.38,2
3103,4450-MDZFX,0,Male,0,1,1,60,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.35,4453.3,2.48,3
3104,4450-YOOHP,0,Female,0,0,0,39,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),50.65,1905.4,1.69,4
3105,4451-RWASJ,0,Male,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.5,239.75,0.65,2
3106,4452-QIIEB,0,Male,0,0,0,7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.9,278.4,1.46,2
3107,4452-ROHMO,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,331.6,0.65,2
3108,4455-BFSPD,0,Female,0,1,0,61,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Bank transfer (automatic),101.15,6383.9,3.37,6
3109,4456-RHSNB,0,Female,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),49.6,962.9,1.65,3
3110,4458-KVRBJ,0,Male,0,0,0,59,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1510.5,0.83,3
3111,4459-BBGHE,0,Male,0,0,1,30,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.5,1307.8,1.48,3
3112,4462-CYWMH,0,Male,1,1,0,62,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.8,5629.55,2.99,5
3113,4464-JCOLN,1,Male,0,1,1,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.85,35.9,0.66,2
3114,4465-VDKIQ,0,Female,0,0,0,18,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Electronic check,77.8,1358.6,2.59,4
3115,4468-KAZHE,0,Female,1,1,0,20,1,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,60.0,1259.35,2.0,4
3116,4468-YDOVK,0,Male,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),48.65,235.2,1.62,3
3117,4471-KXAUH,1,Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.3,3588.4,2.81,5
3118,4472-LVYGI,0,Female,0,1,1,0,0,0,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),52.55,0.0,1.75,5
3119,4472-VESGY,0,Female,0,1,1,52,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),98.15,4993.4,3.27,7
3120,4475-NVTLU,0,Male,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.2,903.7,0.64,2
3121,4476-OSWTN,0,Male,1,1,0,69,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,110.55,7610.1,3.68,8
3122,4480-MBMLB,0,Female,0,0,0,36,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),104.8,3886.45,3.49,7
3123,4480-QQRHC,0,Female,1,0,0,8,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.05,600.15,2.47,3
3124,4482-EWFMI,0,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.7,135.2,2.32,2
3125,4482-FTFFX,0,Male,0,0,0,5,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,56.15,291.45,1.87,4
3126,4484-CGXFK,1,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.3,196.15,1.84,3
3127,4484-GLZOU,1,Female,0,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.05,5624.85,3.5,7
3128,4486-EFAEB,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.4,251.65,0.68,2
3129,4487-ZYJZK,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,763.1,0.65,2
3130,4488-KQFDT,0,Female,0,0,0,61,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.95,6423.0,3.47,7
3131,4488-PSYCG,1,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.25,327.45,0.68,2
3132,4489-SNOJF,1,Female,0,1,1,35,1,1,DSL,1,0,1,1,1,0,Month-to-month,0,Electronic check,72.25,2568.55,2.41,7
3133,4495-LHSSK,0,Female,0,0,1,18,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,57.65,992.7,1.92,4
3134,4500-HKANN,0,Male,0,1,1,23,1,1,DSL,0,1,0,1,0,0,Two year,0,Mailed check,59.7,1414.2,1.99,5
3135,4501-EQDRN,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.7,69.7,2.32,2
3136,4501-UYKBC,0,Female,1,0,0,46,1,1,DSL,0,0,1,1,0,1,One year,1,Credit card (automatic),69.1,3255.35,2.3,6
3137,4501-VCPFK,0,Male,0,0,0,26,0,0,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,35.75,1022.5,1.19,3
3138,4503-BDXBD,1,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.95,815.5,2.5,3
3139,4504-YOULA,0,Female,0,1,1,35,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.45,2136.9,1.98,5
3140,4505-EXZHB,1,Female,1,0,0,6,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,74.4,434.1,2.48,3
3141,4508-OEBEY,0,Male,0,1,0,31,1,0,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),75.5,2424.45,2.52,7
3142,4510-HIMLV,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.33,2
3143,4510-PYUSH,1,Female,1,0,0,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),57.15,2250.65,1.9,4
3144,4512-ZUIYL,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.0,153.05,2.33,2
3145,4513-CXYIX,0,Female,1,1,0,71,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Credit card (automatic),80.7,5676.0,2.69,4
3146,4514-GFCFI,1,Female,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.75,1350.15,2.82,4
3147,4518-FZBSX,0,Male,0,1,1,42,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.25,854.9,0.68,2
3148,4521-WFJAI,0,Male,0,0,0,56,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.95,1444.05,0.86,3
3149,4521-YEEHE,0,Female,0,1,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.85,1594.75,2.96,5
3150,4522-AKYLR,0,Female,1,0,0,13,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Electronic check,54.8,731.3,1.83,4
3151,4522-XRWWI,0,Male,0,1,0,42,1,1,DSL,1,0,0,1,1,1,One year,0,Credit card (automatic),80.45,3375.9,2.68,7
3152,4523-WXCEF,1,Female,0,1,0,59,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.1,6039.9,3.37,6
3153,4524-QCSSM,0,Male,0,0,0,26,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),44.65,1156.55,1.49,4
3154,4525-VZCZG,0,Male,0,0,1,54,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Electronic check,105.85,5826.65,3.53,7
3155,4526-EXKKN,0,Male,0,0,0,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.6,973.95,0.82,3
